date,country,trade_type,commodity_category,trade_value_mn_usd
2024-06,Zimbabwe,import,fertilisers,28.963
2024-06,Zimbabwe,import,chemicals,45.509
2024-06,Zimbabwe,import,textiles_clothing,36.304
2024-06,Zimbabwe,import,agriculture_inputs,29.578
2024-06,Zimbabwe,import,other,260.841
2024-07,Zimbabwe,import,fuel,161.934
2024-07,Zimbabwe,import,machinery,109.711
2024-07,Zimbabwe,import,vehicles,66.079
2024-07,Zimbabwe,import,electrical_equip,50.784
2024-07,Zimbabwe,import,food_beverages,65.812
2024-07,Zimbabwe,import,fertilisers,34.615
2024-07,Zimbabwe,import,chemicals,38.245
2024-07,Zimbabwe,import,textiles_clothing,35.856
2024-07,Zimbabwe,import,agriculture_inputs,36.816
2024-07,Zimbabwe,import,other,227.682
2024-08,Zimbabwe,import,fuel,180.003
2024-08,Zimbabwe,import,machinery,104.7
2024-08,Zimbabwe,import,vehicles,81.829
2024-08,Zimbabwe,import,electrical_equip,64.716
2024-08,Zimbabwe,import,food_beverages,53.936
2024-08,Zimbabwe,import,fertilisers,35.629
2024-08,Zimbabwe,import,chemicals,47.933
2024-08,Zimbabwe,import,textiles_clothing,36.005
2024-08,Zimbabwe,import,agriculture_inputs,39.033
2024-08,Zimbabwe,import,other,247.115
2024-09,Zimbabwe,import,fuel,155.05
2024-09,Zimbabwe,import,machinery,110.083
2024-09,Zimbabwe,import,vehicles,48.316
2024-09,Zimbabwe,import,electrical_equip,46.782
2024-09,Zimbabwe,import,food_beverages,67.186
2024-09,Zimbabwe,import,fertilisers,29.429
2024-09,Zimbabwe,import,chemicals,44.971
2024-09,Zimbabwe,import,textiles_clothing,34.593
2024-09,Zimbabwe,import,agriculture_inputs,31.613
2024-09,Zimbabwe,import,other,218.503
2024-10,Zimbabwe,import,fuel,155.198
2024-10,Zimbabwe,import,machinery,98.433
2024-10,Zimbabwe,import,vehicles,50.144
2024-10,Zimbabwe,import,electrical_equip,42.429
2024-10,Zimbabwe,import,food_beverages,53.986
2024-10,Zimbabwe,import,fertilisers,24.93
2024-10,Zimbabwe,import,chemicals,44.643
2024-10,Zimbabwe,import,textiles_clothing,23.275
2024-10,Zimbabwe,import,agriculture_inputs,35.162
2024-10,Zimbabwe,import,other,222.601
2024-11,Zimbabwe,import,fuel,164.757
2024-11,Zimbabwe,import,machinery,84.968
2024-11,Zimbabwe,import,vehicles,61.606
2024-11,Zimbabwe,import,electrical_equip,63.697
2024-11,Zimbabwe,import,food_beverages,42.403
2024-11,Zimbabwe,import,fertilisers,38.021
2024-11,Zimbabwe,import,chemicals,32.9
2024-11,Zimbabwe,import,textiles_clothing,24.49
2024-11,Zimbabwe,import,agriculture_inputs,37.912
2024-11,Zimbabwe,import,other,224.423
2024-12,Zimbabwe,import,fuel,170.913
2024-12,Zimbabwe,import,machinery,107.828
2024-12,Zimbabwe,import,vehicles,61.608
2024-12,Zimbabwe,import,electrical_equip,45.498
2024-12,Zimbabwe,import,food_beverages,61.51
2024-12,Zimbabwe,import,fertilisers,37.234
2024-12,Zimbabwe,import,chemicals,42.257
2024-12,Zimbabwe,import,textiles_clothing,34.684
2024-12,Zimbabwe,import,agriculture_inputs,32.473
2024-12,Zimbabwe,import,other,226.851
2025-01,Zimbabwe,import,fuel,194.535
2025-01,Zimbabwe,import,machinery,130.919
2025-01,Zimbabwe,import,vehicles,89.735
2025-01,Zimbabwe,import,electrical_equip,52.27
2025-01,Zimbabwe,import,food_beverages,76.802
2025-01,Zimbabwe,import,fertilisers,35.056
2025-01,Zimbabwe,import,chemicals,40.254
2025-01,Zimbabwe,import,textiles_clothing,29.825
2025-01,Zimbabwe,import,agriculture_inputs,38.999
2025-01,Zimbabwe,import,other,255.584
2025-02,Zimbabwe,import,fuel,142.264
2025-02,Zimbabwe,import,machinery,93.729
2025-02,Zimbabwe,import,vehicles,58.913
2025-02,Zimbabwe,import,electrical_equip,62.237
2025-02,Zimbabwe,import,food_beverages,49.306
2025-02,Zimbabwe,import,fertilisers,29.67
2025-02,Zimbabwe,import,chemicals,32.157
2025-02,Zimbabwe,import,textiles_clothing,40.324
2025-02,Zimbabwe,import,agriculture_inputs,22.926
2025-02,Zimbabwe,import,other,210.994
2025-03,Zimbabwe,import,fuel,173.384
2025-03,Zimbabwe,import,machinery,106.588
2025-03,Zimbabwe,import,vehicles,57.33
2025-03,Zimbabwe,import,electrical_equip,65.88
2025-03,Zimbabwe,import,food_beverages,51.952
2025-03,Zimbabwe,import,fertilisers,41.968
2025-03,Zimbabwe,import,chemicals,40.045
2025-03,Zimbabwe,import,textiles_clothing,26.298
2025-03,Zimbabwe,import,agriculture_inputs,33.34
2025-03,Zimbabwe,import,other,237.346
2025-04,Zimbabwe,import,fuel,159.742
2025-04,Zimbabwe,import,machinery,97.201
2025-04,Zimbabwe,import,vehicles,58.903
2025-04,Zimbabwe,import,electrical_equip,41.497
2025-04,Zimbabwe,import,food_beverages,52.407
2025-04,Zimbabwe,import,fertilisers,24.701
2025-04,Zimbabwe,import,chemicals,31.02
2025-04,Zimbabwe,import,textiles_clothing,29.412
2025-04,Zimbabwe,import,agriculture_inputs,24.388
2025-04,Zimbabwe,import,other,208.07
2025-05,Zimbabwe,import,fuel,146.604
2025-05,Zimbabwe,import,machinery,111.209
2025-05,Zimbabwe,import,vehicles,67.934
2025-05,Zimbabwe,import,electrical_equip,49.653
2025-05,Zimbabwe,import,food_beverages,55.124
2025-05,Zimbabwe,import,fertilisers,29.527
2025-05,Zimbabwe,import,chemicals,32.025
2025-05,Zimbabwe,import,textiles_clothing,27.924
2025-05,Zimbabwe,import,agriculture_inputs,31.674
2025-05,Zimbabwe,import,other,236.964
2025-06,Zimbabwe,import,fuel,179.214
2025-06,Zimbabwe,import,machinery,126.851
2025-06,Zimbabwe,import,vehicles,63.607
2025-06,Zimbabwe,import,electrical_equip,50.386
2025-06,Zimbabwe,import,food_beverages,61.504
2025-06,Zimbabwe,import,fertilisers,31.525
2025-06,Zimbabwe,import,chemicals,49.332
2025-06,Zimbabwe,import,textiles_clothing,31.673
2025-06,Zimbabwe,import,agriculture_inputs,32.603
2025-06,Zimbabwe,import,other,232.32
2025-07,Zimbabwe,import,fuel,180.845
2025-07,Zimbabwe,import,machinery,104.23
2025-07,Zimbabwe,import,vehicles,73.122
2025-07,Zimbabwe,import,electrical_equip,52.645
2025-07,Zimbabwe,import,food_beverages,59.862
2025-07,Zimbabwe,import,fertilisers,35.68
2025-07,Zimbabwe,import,chemicals,37.159
2025-07,Zimbabwe,import,textiles_clothing,36.081
2025-07,Zimbabwe,import,agriculture_inputs,25.862
2025-07,Zimbabwe,import,other,227.036
2025-08,Zimbabwe,import,fuel,196.683
2025-08,Zimbabwe,import,machinery,109.635
2025-08,Zimbabwe,import,vehicles,67.449
2025-08,Zimbabwe,import,electrical_equip,54.249
2025-08,Zimbabwe,import,food_beverages,54.802
2025-08,Zimbabwe,import,fertilisers,30.457
2025-08,Zimbabwe,import,chemicals,53.147
2025-08,Zimbabwe,import,textiles_clothing,30.695
2025-08,Zimbabwe,import,agriculture_inputs,27.439
2025-08,Zimbabwe,import,other,269.742
2025-09,Zimbabwe,import,fuel,143.185
2025-09,Zimbabwe,import,machinery,107.207
2025-09,Zimbabwe,import,vehicles,62.958
2025-09,Zimbabwe,import,electrical_equip,54.278
2025-09,Zimbabwe,import,food_beverages,47.881
2025-09,Zimbabwe,import,fertilisers,34.92
2025-09,Zimbabwe,import,chemicals,35.733
2025-09,Zimbabwe,import,textiles_clothing,38.074
2025-09,Zimbabwe,import,agriculture_inputs,35.384
2025-09,Zimbabwe,import,other,262.352
2025-10,Zimbabwe,import,fuel,171.133
2025-10,Zimbabwe,import,machinery,117.659
2025-10,Zimbabwe,import,vehicles,60.797
2025-10,Zimbabwe,import,electrical_equip,45.591
2025-10,Zimbabwe,import,food_beverages,51.38
2025-10,Zimbabwe,import,fertilisers,36.318
2025-10,Zimbabwe,import,chemicals,43.104
2025-10,Zimbabwe,import,textiles_clothing,30.4
2025-10,Zimbabwe,import,agriculture_inputs,29.56
2025-10,Zimbabwe,import,other,216.279
2025-11,Zimbabwe,import,fuel,134.849
2025-11,Zimbabwe,import,machinery,86.606
2025-11,Zimbabwe,import,vehicles,64.946
2025-11,Zimbabwe,import,electrical_equip,50.106
2025-11,Zimbabwe,import,food_beverages,48.189
2025-11,Zimbabwe,import,fertilisers,27.564
2025-11,Zimbabwe,import,chemicals,44.279
2025-11,Zimbabwe,import,textiles_clothing,24.927
2025-11,Zimbabwe,import,agriculture_inputs,24.477
2025-11,Zimbabwe,import,other,216.811
2025-12,Zimbabwe,import,fuel,176.522
2025-12,Zimbabwe,import,machinery,99.839
2025-12,Zimbabwe,import,vehicles,84.592
2025-12,Zimbabwe,import,electrical_equip,53.996
2025-12,Zimbabwe,import,food_beverages,53.999
2025-12,Zimbabwe,import,fertilisers,26.37
2025-12,Zimbabwe,import,chemicals,34.282
2025-12,Zimbabwe,import,textiles_clothing,39.13
2025-12,Zimbabwe,import,agriculture_inputs,30.83
2025-12,Zimbabwe,import,other,231.05
2015-01,Zimbabwe,export,gold_precious_metals,77.536
2015-01,Zimbabwe,export,tobacco,42.825
2015-01,Zimbabwe,export,nickel,28.95
2015-01,Zimbabwe,export,chromite,33.538
2015-01,Zimbabwe,export,platinum,20.713
2015-01,Zimbabwe,export,diamonds,10.864
2015-01,Zimbabwe,export,lithium,7.511
2015-01,Zimbabwe,export,agriculture,9.383
2015-01,Zimbabwe,export,ferrochrome,4.01
2015-01,Zimbabwe,export,other,1.782
2015-02,Zimbabwe,export,gold_precious_metals,102.403
2015-02,Zimbabwe,export,tobacco,56.422
2015-02,Zimbabwe,export,nickel,54.562
2015-02,Zimbabwe,export,chromite,42.449
2015-02,Zimbabwe,export,platinum,30.149
2015-02,Zimbabwe,export,diamonds,15.79
2015-02,Zimbabwe,export,lithium,10.458
2015-02,Zimbabwe,export,agriculture,12.067
2015-02,Zimbabwe,export,ferrochrome,5.798
2015-02,Zimbabwe,export,other,2.831
2015-03,Zimbabwe,export,gold_precious_metals,109.387
2015-03,Zimbabwe,export,tobacco,73.625
2015-03,Zimbabwe,export,nickel,47.416
2015-03,Zimbabwe,export,chromite,46.248
2015-03,Zimbabwe,export,platinum,28.851
2015-03,Zimbabwe,export,diamonds,17.036
2015-03,Zimbabwe,export,lithium,14.312
2015-03,Zimbabwe,export,agriculture,13.654
2015-03,Zimbabwe,export,ferrochrome,11.086
2015-03,Zimbabwe,export,other,2.802
2015-04,Zimbabwe,export,gold_precious_metals,112.917
2015-04,Zimbabwe,export,tobacco,79.315
2015-04,Zimbabwe,export,nickel,47.949
2015-04,Zimbabwe,export,chromite,44.933
2015-04,Zimbabwe,export,platinum,33.709
2015-04,Zimbabwe,export,diamonds,27.526
2015-04,Zimbabwe,export,lithium,13.364
2015-04,Zimbabwe,export,agriculture,12.748
2015-04,Zimbabwe,export,ferrochrome,7.585
2015-04,Zimbabwe,export,other,3.474
2015-05,Zimbabwe,export,gold_precious_metals,94.369
2015-05,Zimbabwe,export,tobacco,43.974
2015-05,Zimbabwe,export,nickel,35.284
2015-05,Zimbabwe,export,chromite,39.075
2015-05,Zimbabwe,export,platinum,21.883
2015-05,Zimbabwe,export,diamonds,14.066
2015-05,Zimbabwe,export,lithium,14.933
2015-05,Zimbabwe,export,agriculture,9.625
2015-05,Zimbabwe,export,ferrochrome,7.736
2015-05,Zimbabwe,export,other,2.242
2015-06,Zimbabwe,export,gold_precious_metals,76.355
2015-06,Zimbabwe,export,tobacco,41.906
2015-06,Zimbabwe,export,nickel,39.929
2015-06,Zimbabwe,export,chromite,33.848
2015-06,Zimbabwe,export,platinum,17.025
2015-06,Zimbabwe,export,diamonds,16.606
2015-06,Zimbabwe,export,lithium,10.609
2015-06,Zimbabwe,export,agriculture,11.637
2015-06,Zimbabwe,export,ferrochrome,3.877
2015-06,Zimbabwe,export,other,2.836
2015-07,Zimbabwe,export,gold_precious_metals,84.976
2015-07,Zimbabwe,export,tobacco,53.998
2015-07,Zimbabwe,export,nickel,36.733
2015-07,Zimbabwe,export,chromite,32.197
2015-07,Zimbabwe,export,platinum,31.594
2015-07,Zimbabwe,export,diamonds,13.472
2015-07,Zimbabwe,export,lithium,10.729
2015-07,Zimbabwe,export,agriculture,10.045
2015-07,Zimbabwe,export,ferrochrome,4.827
2015-07,Zimbabwe,export,other,5.53
2015-08,Zimbabwe,export,gold_precious_metals,96.462
2015-08,Zimbabwe,export,tobacco,55.582
2015-08,Zimbabwe,export,nickel,45.7
2015-08,Zimbabwe,export,chromite,38.762
2015-08,Zimbabwe,export,platinum,22.506
2015-08,Zimbabwe,export,diamonds,17.335
2015-08,Zimbabwe,export,lithium,14.769
2015-08,Zimbabwe,export,agriculture,10.86
2015-08,Zimbabwe,export,ferrochrome,5.447
2015-08,Zimbabwe,export,other,3.229
2015-09,Zimbabwe,export,gold_precious_metals,103.123
2015-09,Zimbabwe,export,tobacco,62.593
2015-09,Zimbabwe,export,nickel,51.459
2015-09,Zimbabwe,export,chromite,41.074
2015-09,Zimbabwe,export,platinum,27.523
2015-09,Zimbabwe,export,diamonds,17.113
2015-09,Zimbabwe,export,lithium,16.533
2015-09,Zimbabwe,export,agriculture,18.849
2015-09,Zimbabwe,export,ferrochrome,5.255
2015-09,Zimbabwe,export,other,3.543
2015-10,Zimbabwe,export,gold_precious_metals,93.908
2015-10,Zimbabwe,export,tobacco,58.923
2015-10,Zimbabwe,export,nickel,43.176
2015-10,Zimbabwe,export,chromite,46.787
2015-10,Zimbabwe,export,platinum,21.48
2015-10,Zimbabwe,export,diamonds,20.218
2015-10,Zimbabwe,export,lithium,10.986
2015-10,Zimbabwe,export,agriculture,15.204
2015-10,Zimbabwe,export,ferrochrome,5.367
2015-10,Zimbabwe,export,other,2.439
2015-11,Zimbabwe,export,gold_precious_metals,73.443
2015-11,Zimbabwe,export,tobacco,50.181
2015-11,Zimbabwe,export,nickel,35.22
2015-11,Zimbabwe,export,chromite,28.43
2015-11,Zimbabwe,export,platinum,15.455
2015-11,Zimbabwe,export,diamonds,11.546
2015-11,Zimbabwe,export,lithium,9.998
2015-11,Zimbabwe,export,agriculture,10.556
2015-11,Zimbabwe,export,ferrochrome,4.187
2015-11,Zimbabwe,export,other,2.349
2015-12,Zimbabwe,export,gold_precious_metals,77.177
2015-12,Zimbabwe,export,tobacco,43.86
2015-12,Zimbabwe,export,nickel,31.032
2015-12,Zimbabwe,export,chromite,35.476
2015-12,Zimbabwe,export,platinum,18.643
2015-12,Zimbabwe,export,diamonds,11.733
2015-12,Zimbabwe,export,lithium,8.263
2015-12,Zimbabwe,export,agriculture,9.624
2015-12,Zimbabwe,export,ferrochrome,4.826
2015-12,Zimbabwe,export,other,1.899
2016-01,Zimbabwe,export,gold_precious_metals,75.667
2016-01,Zimbabwe,export,tobacco,44.485
2016-01,Zimbabwe,export,nickel,34.226
2016-01,Zimbabwe,export,chromite,33.332
2016-01,Zimbabwe,export,platinum,17.401
2016-01,Zimbabwe,export,diamonds,10.394
2016-01,Zimbabwe,export,lithium,8.008
2016-01,Zimbabwe,export,agriculture,7.713
2016-01,Zimbabwe,export,ferrochrome,3.766
2016-01,Zimbabwe,export,other,1.815
2016-02,Zimbabwe,export,gold_precious_metals,97.21
2016-02,Zimbabwe,export,tobacco,58.851
2016-02,Zimbabwe,export,nickel,40.118
2016-02,Zimbabwe,export,chromite,47.876
2016-02,Zimbabwe,export,platinum,25.343
2016-02,Zimbabwe,export,diamonds,16.674
2016-02,Zimbabwe,export,lithium,10.633
2016-02,Zimbabwe,export,agriculture,12.516
2016-02,Zimbabwe,export,ferrochrome,6.647
2016-02,Zimbabwe,export,other,3.045
2016-03,Zimbabwe,export,gold_precious_metals,107.458
2016-03,Zimbabwe,export,tobacco,56.917
2016-03,Zimbabwe,export,nickel,43.741
2016-03,Zimbabwe,export,chromite,42.76
2016-03,Zimbabwe,export,platinum,24.242
2016-03,Zimbabwe,export,diamonds,15.397
2016-03,Zimbabwe,export,lithium,19.676
2016-03,Zimbabwe,export,agriculture,20.061
2016-03,Zimbabwe,export,ferrochrome,7.539
2016-03,Zimbabwe,export,other,2.56
2016-04,Zimbabwe,export,gold_precious_metals,98.167
2016-04,Zimbabwe,export,tobacco,54.265
2016-04,Zimbabwe,export,nickel,51.36
2016-04,Zimbabwe,export,chromite,52.048
2016-04,Zimbabwe,export,platinum,22.825
2016-04,Zimbabwe,export,diamonds,13.433
2016-04,Zimbabwe,export,lithium,12.871
2016-04,Zimbabwe,export,agriculture,10.723
2016-04,Zimbabwe,export,ferrochrome,5.196
2016-04,Zimbabwe,export,other,2.853
2016-05,Zimbabwe,export,gold_precious_metals,101.23
2016-05,Zimbabwe,export,tobacco,50.686
2016-05,Zimbabwe,export,nickel,37.343
2016-05,Zimbabwe,export,chromite,31.378
2016-05,Zimbabwe,export,platinum,21.21
2016-05,Zimbabwe,export,diamonds,12.673
2016-05,Zimbabwe,export,lithium,9.538
2016-05,Zimbabwe,export,agriculture,10.028
2016-05,Zimbabwe,export,ferrochrome,5.845
2016-05,Zimbabwe,export,other,2.536
2016-06,Zimbabwe,export,gold_precious_metals,76.131
2016-06,Zimbabwe,export,tobacco,46.174
2016-06,Zimbabwe,export,nickel,28.732
2016-06,Zimbabwe,export,chromite,36.497
2016-06,Zimbabwe,export,platinum,18.043
2016-06,Zimbabwe,export,diamonds,9.83
2016-06,Zimbabwe,export,lithium,7.879
2016-06,Zimbabwe,export,agriculture,8.852
2016-06,Zimbabwe,export,ferrochrome,4.071
2016-06,Zimbabwe,export,other,10.828
2016-07,Zimbabwe,export,gold_precious_metals,84.523
2016-07,Zimbabwe,export,tobacco,45.106
2016-07,Zimbabwe,export,nickel,35.055
2016-07,Zimbabwe,export,chromite,31.974
2016-07,Zimbabwe,export,platinum,23.265
2016-07,Zimbabwe,export,diamonds,11.363
2016-07,Zimbabwe,export,lithium,8.9
2016-07,Zimbabwe,export,agriculture,16.535
2016-07,Zimbabwe,export,ferrochrome,4.329
2016-07,Zimbabwe,export,other,1.973
2016-08,Zimbabwe,export,gold_precious_metals,97.949
2016-08,Zimbabwe,export,tobacco,57.728
2016-08,Zimbabwe,export,nickel,42.931
2016-08,Zimbabwe,export,chromite,36.142
2016-08,Zimbabwe,export,platinum,27.111
2016-08,Zimbabwe,export,diamonds,15.211
2016-08,Zimbabwe,export,lithium,10.676
2016-08,Zimbabwe,export,agriculture,14.12
2016-08,Zimbabwe,export,ferrochrome,8.305
2016-08,Zimbabwe,export,other,3.354
2016-09,Zimbabwe,export,gold_precious_metals,100.846
2016-09,Zimbabwe,export,tobacco,52.631
2016-09,Zimbabwe,export,nickel,46.394
2016-09,Zimbabwe,export,chromite,42.509
2016-09,Zimbabwe,export,platinum,25.479
2016-09,Zimbabwe,export,diamonds,15.08
2016-09,Zimbabwe,export,lithium,9.871
2016-09,Zimbabwe,export,agriculture,10.469
2016-09,Zimbabwe,export,ferrochrome,10.747
2016-09,Zimbabwe,export,other,2.637
2016-10,Zimbabwe,export,gold_precious_metals,87.937
2016-10,Zimbabwe,export,tobacco,57.025
2016-10,Zimbabwe,export,nickel,38.363
2016-10,Zimbabwe,export,chromite,35.029
2016-10,Zimbabwe,export,platinum,28.856
2016-10,Zimbabwe,export,diamonds,12.071
2016-10,Zimbabwe,export,lithium,8.787
2016-10,Zimbabwe,export,agriculture,10.848
2016-10,Zimbabwe,export,ferrochrome,8.024
2016-10,Zimbabwe,export,other,2.177
2016-11,Zimbabwe,export,gold_precious_metals,90.287
2016-11,Zimbabwe,export,tobacco,42.395
2016-11,Zimbabwe,export,nickel,28.077
2016-11,Zimbabwe,export,chromite,29.726
2016-11,Zimbabwe,export,platinum,16.892
2016-11,Zimbabwe,export,diamonds,13.281
2016-11,Zimbabwe,export,lithium,10.338
2016-11,Zimbabwe,export,agriculture,10.385
2016-11,Zimbabwe,export,ferrochrome,3.719
2016-11,Zimbabwe,export,other,1.901
2016-12,Zimbabwe,export,gold_precious_metals,66.627
2016-12,Zimbabwe,export,tobacco,41.298
2016-12,Zimbabwe,export,nickel,33.696
2016-12,Zimbabwe,export,chromite,27.473
2016-12,Zimbabwe,export,platinum,15.829
2016-12,Zimbabwe,export,diamonds,10.878
2016-12,Zimbabwe,export,lithium,7.876
2016-12,Zimbabwe,export,agriculture,11.007
2016-12,Zimbabwe,export,ferrochrome,4.998
2016-12,Zimbabwe,export,other,1.67
2017-01,Zimbabwe,export,gold_precious_metals,84.936
2017-01,Zimbabwe,export,tobacco,48.392
2017-01,Zimbabwe,export,nickel,35.933
2017-01,Zimbabwe,export,chromite,35.484
2017-01,Zimbabwe,export,platinum,19.244
2017-01,Zimbabwe,export,diamonds,14.482
2017-01,Zimbabwe,export,lithium,12.192
2017-01,Zimbabwe,export,agriculture,9.698
2017-01,Zimbabwe,export,ferrochrome,5.743
2017-01,Zimbabwe,export,other,2.097
2017-02,Zimbabwe,export,gold_precious_metals,98.644
2017-02,Zimbabwe,export,tobacco,63.998
2017-02,Zimbabwe,export,nickel,47.324
2017-02,Zimbabwe,export,chromite,49.184
2017-02,Zimbabwe,export,platinum,26.942
2017-02,Zimbabwe,export,diamonds,16.088
2017-02,Zimbabwe,export,lithium,10.513
2017-02,Zimbabwe,export,agriculture,15.069
2017-02,Zimbabwe,export,ferrochrome,5.264
2017-02,Zimbabwe,export,other,2.517
2017-03,Zimbabwe,export,gold_precious_metals,115.166
2017-03,Zimbabwe,export,tobacco,63.76
2017-03,Zimbabwe,export,nickel,49.528
2017-03,Zimbabwe,export,chromite,45.532
2017-03,Zimbabwe,export,platinum,27.881
2017-03,Zimbabwe,export,diamonds,20.075
2017-03,Zimbabwe,export,lithium,16.196
2017-03,Zimbabwe,export,agriculture,13.016
2017-03,Zimbabwe,export,ferrochrome,7.191
2017-03,Zimbabwe,export,other,4.781
2017-04,Zimbabwe,export,gold_precious_metals,113.739
2017-04,Zimbabwe,export,tobacco,62.586
2017-04,Zimbabwe,export,nickel,51.235
2017-04,Zimbabwe,export,chromite,50.088
2017-04,Zimbabwe,export,platinum,24.434
2017-04,Zimbabwe,export,diamonds,28.215
2017-04,Zimbabwe,export,lithium,18.558
2017-04,Zimbabwe,export,agriculture,12.596
2017-04,Zimbabwe,export,ferrochrome,6.963
2017-04,Zimbabwe,export,other,5.109
2017-05,Zimbabwe,export,gold_precious_metals,89.991
2017-05,Zimbabwe,export,tobacco,45.321
2017-05,Zimbabwe,export,nickel,47.51
2017-05,Zimbabwe,export,chromite,34.739
2017-05,Zimbabwe,export,platinum,20.624
2017-05,Zimbabwe,export,diamonds,12.11
2017-05,Zimbabwe,export,lithium,12.653
2017-05,Zimbabwe,export,agriculture,12.725
2017-05,Zimbabwe,export,ferrochrome,4.94
2017-05,Zimbabwe,export,other,2.537
2017-06,Zimbabwe,export,gold_precious_metals,86.085
2017-06,Zimbabwe,export,tobacco,55.888
2017-06,Zimbabwe,export,nickel,34.656
2017-06,Zimbabwe,export,chromite,33.287
2017-06,Zimbabwe,export,platinum,17.248
2017-06,Zimbabwe,export,diamonds,12.776
2017-06,Zimbabwe,export,lithium,11.459
2017-06,Zimbabwe,export,agriculture,9.556
2017-06,Zimbabwe,export,ferrochrome,5.193
2017-06,Zimbabwe,export,other,2.012
2017-07,Zimbabwe,export,gold_precious_metals,89.003
2017-07,Zimbabwe,export,tobacco,55.76
2017-07,Zimbabwe,export,nickel,35.062
2017-07,Zimbabwe,export,chromite,31.788
2017-07,Zimbabwe,export,platinum,23.658
2017-07,Zimbabwe,export,diamonds,14.693
2017-07,Zimbabwe,export,lithium,13.74
2017-07,Zimbabwe,export,agriculture,11.762
2017-07,Zimbabwe,export,ferrochrome,4.983
2017-07,Zimbabwe,export,other,9.71
2017-08,Zimbabwe,export,gold_precious_metals,102.066
2017-08,Zimbabwe,export,tobacco,59.056
2017-08,Zimbabwe,export,nickel,46.86
2017-08,Zimbabwe,export,chromite,40.586
2017-08,Zimbabwe,export,platinum,24.722
2017-08,Zimbabwe,export,diamonds,15.11
2017-08,Zimbabwe,export,lithium,10.656
2017-08,Zimbabwe,export,agriculture,10.78
2017-08,Zimbabwe,export,ferrochrome,6.145
2017-08,Zimbabwe,export,other,2.51
2017-09,Zimbabwe,export,gold_precious_metals,113.219
2017-09,Zimbabwe,export,tobacco,74.385
2017-09,Zimbabwe,export,nickel,44.368
2017-09,Zimbabwe,export,chromite,49.247
2017-09,Zimbabwe,export,platinum,24.796
2017-09,Zimbabwe,export,diamonds,17.168
2017-09,Zimbabwe,export,lithium,15.863
2017-09,Zimbabwe,export,agriculture,12.814
2017-09,Zimbabwe,export,ferrochrome,5.42
2017-09,Zimbabwe,export,other,2.71
2017-10,Zimbabwe,export,gold_precious_metals,89.625
2017-10,Zimbabwe,export,tobacco,51.194
2017-10,Zimbabwe,export,nickel,43.792
2017-10,Zimbabwe,export,chromite,39.938
2017-10,Zimbabwe,export,platinum,22.546
2017-10,Zimbabwe,export,diamonds,17.931
2017-10,Zimbabwe,export,lithium,21.275
2017-10,Zimbabwe,export,agriculture,15.315
2017-10,Zimbabwe,export,ferrochrome,5.958
2017-10,Zimbabwe,export,other,2.5
2017-11,Zimbabwe,export,gold_precious_metals,85.933
2017-11,Zimbabwe,export,tobacco,47.732
2017-11,Zimbabwe,export,nickel,37.829
2017-11,Zimbabwe,export,chromite,33.68
2017-11,Zimbabwe,export,platinum,19.727
2017-11,Zimbabwe,export,diamonds,11.662
2017-11,Zimbabwe,export,lithium,10.028
2017-11,Zimbabwe,export,agriculture,10.775
2017-11,Zimbabwe,export,ferrochrome,5.252
2017-11,Zimbabwe,export,other,5.905
2017-12,Zimbabwe,export,gold_precious_metals,89.042
2017-12,Zimbabwe,export,tobacco,49.187
2017-12,Zimbabwe,export,nickel,33.399
2017-12,Zimbabwe,export,chromite,28.867
2017-12,Zimbabwe,export,platinum,22.262
2017-12,Zimbabwe,export,diamonds,10.099
2017-12,Zimbabwe,export,lithium,11.302
2017-12,Zimbabwe,export,agriculture,9.818
2017-12,Zimbabwe,export,ferrochrome,4.908
2017-12,Zimbabwe,export,other,2.17
2018-01,Zimbabwe,export,gold_precious_metals,87.967
2018-01,Zimbabwe,export,tobacco,48.363
2018-01,Zimbabwe,export,nickel,38.482
2018-01,Zimbabwe,export,chromite,44.009
2018-01,Zimbabwe,export,platinum,22.007
2018-01,Zimbabwe,export,diamonds,13.914
2018-01,Zimbabwe,export,lithium,9.504
2018-01,Zimbabwe,export,agriculture,10.546
2018-01,Zimbabwe,export,ferrochrome,6.552
2018-01,Zimbabwe,export,other,2.244
2018-02,Zimbabwe,export,gold_precious_metals,103.895
2018-02,Zimbabwe,export,tobacco,65.262
2018-02,Zimbabwe,export,nickel,50.171
2018-02,Zimbabwe,export,chromite,51.791
2018-02,Zimbabwe,export,platinum,32.32
2018-02,Zimbabwe,export,diamonds,14.503
2018-02,Zimbabwe,export,lithium,17.108
2018-02,Zimbabwe,export,agriculture,20.056
2018-02,Zimbabwe,export,ferrochrome,8.639
2018-02,Zimbabwe,export,other,2.749
2018-03,Zimbabwe,export,gold_precious_metals,125.556
2018-03,Zimbabwe,export,tobacco,68.953
2018-03,Zimbabwe,export,nickel,66.885
2018-03,Zimbabwe,export,chromite,66.09
2018-03,Zimbabwe,export,platinum,38.083
2018-03,Zimbabwe,export,diamonds,16.633
2018-03,Zimbabwe,export,lithium,14.397
2018-03,Zimbabwe,export,agriculture,14.791
2018-03,Zimbabwe,export,ferrochrome,7.346
2018-03,Zimbabwe,export,other,3.252
2018-04,Zimbabwe,export,gold_precious_metals,127.745
2018-04,Zimbabwe,export,tobacco,69.261
2018-04,Zimbabwe,export,nickel,59.651
2018-04,Zimbabwe,export,chromite,45.181
